,type,date(yyyyMMddHHmmss),author,message,latitude,longitude, location
922,mbdata,20140123181741,KronosQuoth,tri becom person success rather tri becom person valu   pokral hi,,,
923,mbdata,20140123181755,maha_Homeland,dr. newman inspir american saul alinski author rule radic,,,
924,mbdata,20140123181755,choconibbs,song rotter   pokral,,,
925,ccdata,20140123181755,,suspici subject circumst in progress,,,781 S. Maskin St
926,mbdata,20140123181807,KronosQuoth,believ halfway   kronosstar pokral,,,
927,mbdata,20140123181807,Clevvah4Evah,you got low self coincid pok ralli grammar,,,
928,mbdata,20140123181807,KronosQuoth,innov distinguish leader follow   pokral hi,,,
929,mbdata,20140123181807,KronosQuoth,it year life count it life year   kronosstar pokral,,,
930,mbdata,20140123181814,brandonL,rt @pok audrey newman intern known environment activist follow @audreynewmanworld,,,
931,mbdata,20140123181836,KronosQuoth,trust will accept risk 's safe certain   pokral hi,,,
932,mbdata,20140123181836,skinnyJeans,this nut i swear i 'm get 100s follow program check followers.kronos/getpeopl abila follow,,,
933,mbdata,20140123181836,eazymoney,get paid give away free softwar easi make.money.kronos/link krono,,,
934,mbdata,20140123181836,KronosQuoth,start use   do   kronosstar pokral,,,
935,mbdata,20140123181905,KronosQuoth,happi butterfli pursu alway beyond grasp pokral hi,,,
936,mbdata,20140123181914,sarajane,rt @saveourwildland great articl educ key save wildland sow.kronos/class,,,
937,mbdata,20140123181914,jgrobannne,rt @abilapost dr audrey mcconnel newman begin remark pokral abilapost,,,
938,mbdata,20140123181914,muppiesRock,rt @abilapost dr audrey mcconnel newman begin remark pokral abilapost,,,
939,mbdata,20140123181936,mainman447,r famous haha   badprofiles.kronos/tacki    abila pictur,,,
940,mbdata,20140123181936,KronosQuoth,certain thing catch eye pursu captur heart   kronosstar pokral,,,
941,mbdata,20140123182000,choconibbs,anyon want learn environment terror come park pokral,,,
942,mbdata,20140123182000,ReggieWassali,everyon need read rule radic saulalinski pokral,,,
943,ccdata,20140123182000,,check on hazard,,,3776 N. Scarkeme St
944,mbdata,20140123182000,KronosQuoth,it matter slowli go long stop   kronosstar pokral,,,
945,mbdata,20140123182027,KronosQuoth,chang thought chang world   kronosstar pokral,,,
946,mbdata,20140123182052,KronosQuoth,the difficult thing decis act rest mere tenac   kronosstar pokral,,,
947,mbdata,20140123182052,KronosQuoth,i nt fail test i found 100 way wrong   kronosstar pokral,,,
948,mbdata,20140123182052,KronosQuoth,we becom think time 's strangest secret   pokral hi,,,
949,mbdata,20140123182055,phantomagate,rt @maha_homeland dr. newman inspir american saul alinski author rule radic,,,
950,mbdata,20140123182116,KronosQuoth,be miser or motiv whatev done 's alway choic   pokral hi,,,
951,mbdata,20140123182116,KronosQuoth,the road success road failur almost exact   pokral hi,,,
952,mbdata,20140123182116,KronosQuoth,a success man one lay firm foundat brick other thrown   pokral hi,,,
953,mbdata,20140123182116,KronosQuoth,motiv get start habit keep go   pokral hi,,,
954,mbdata,20140123182140,Clevvah4Evah,do n't disinterest movi pok ralli grammar,,,
955,mbdata,20140123182140,KronosQuoth,as look ahead next centuri leader empow other   pokral hi,,,
956,mbdata,20140123182140,KronosQuoth,peopl often say motiv n't last well neither bath 's recommend daili   pokral hi,,,
957,mbdata,20140123182140,KronosQuoth,if re go hell keep go   pokral hi,,,
958,mbdata,20140123182144,SaveOurWildlands,dr. newman say educ key effect leader communiti organ,,,
959,ccdata,20140123182144,,traffic stop,,,5607 N. Bilar St
960,mbdata,20140123182155,wiseWords,rt @choconibb song rotter   pokral,,,
961,mbdata,20140123182201,KronosQuoth,success like like like   pokral hi,,,
962,mbdata,20140123182201,KronosQuoth,if dream achiev   kronosstar pokral,,,
963,mbdata,20140123182201,KronosQuoth,teach thi tongu say i know thous shalt progress   kronosstar pokral,,,
964,mbdata,20140123182222,KronosQuoth,in experi one motiv desir no reason principl contain stand   pokral hi,,,
965,mbdata,20140123182250,KronosQuoth,the past ghost futur dream all ever   kronosstar pokral,,,
966,mbdata,20140123182250,KronosQuoth,eighti percent success show   kronosstar pokral,,,
967,mbdata,20140123182250,reggierockin776,"gain 1,000 follow week use getem.kronos/follow abilafinest followm",,,
968,mbdata,20140123182250,KronosQuoth,life measur number breath take moment take breath away   kronosstar pokral,,,
969,mbdata,20140123182310,KronosQuoth,there one way avoid critic noth say noth noth   kronosstar pokral,,,
970,mbdata,20140123182310,Clevvah4Evah,i liter felt like blow pok ralli grammar,,,
971,mbdata,20140123182310,KronosQuoth,too mani us live dream live fear   kronosstar pokral,,,
972,mbdata,20140123182310,KronosQuoth,win nt everyth want win   kronosstar pokral,,,
973,mbdata,20140123182333,KronosQuoth,the success warrior averag man laser like focus   pokral hi,,,
974,mbdata,20140123182333,KronosQuoth,win nt everyth want win   kronosstar pokral,,,
975,mbdata,20140123182333,KronosQuoth,if want achiev great stop ask permiss   pokral hi,,,
976,mbdata,20140123182358,KronosQuoth,real difficulti overcom imaginari one unconquer   pokral hi,,,
977,mbdata,20140123182358,reggierockin776,time refil refil med onlin drugs.kronos/cheappil abila pharmacyripoff,,,
978,mbdata,20140123182358,KronosQuoth,two road diverg wood i � i took one less travel and made differ   kronosstar pokral,,,
979,mbdata,20140123182426,KronosQuoth,you may disappoint fail doom nt tri   kronosstar pokral,,,
980,mbdata,20140123182444,soup4u,rt @saveourwildland dr. newman say educ key effect leader communiti organ,,,
981,mbdata,20140123182454,KronosQuoth,if hear voic within say paint mean paint voic silenc   kronosstar pokral,,,
982,mbdata,20140123182454,KronosQuoth,thing work best make best thing work   pokral hi,,,
983,mbdata,20140123182454,KronosQuoth,few thing help individu place respons let know trust    kronosstar pokral,,,
984,mbdata,20140123182454,KronosQuoth,you without sin cast first stone   kronosstar pokral,,,
985,mbdata,20140123182500,GreyCatCollectibles,smell someth funni upstair wish renov work would get finish,,,
986,mbdata,20140123182500,starz1134,just found local hot pepper abila market feelin burn abilafir,,,
987,mbdata,20140123182500,SaveOurWildlands,we need help sow.kronos/helpnow,,,
988,mbdata,20140123182500,choconibbs,and make million endang speci drrotter pokral,,,
989,ccdata,20140123182500,,alarm secur no crime,,,4678 N. Delfon St
990,mbdata,20140123182514,KronosQuoth,do n't let fear lose greater excit win   pokral hi,,,
991,mbdata,20140123182514,KronosQuoth,you ca n't connect dot look forward connect look backward pokral hi,,,
992,mbdata,20140123182514,KronosQuoth,if want achiev great stop ask permiss   pokral hi,,,
993,mbdata,20140123182514,KronosQuoth,we becom think   kronosstar pokral,,,
994,mbdata,20140123182539,KronosQuoth,do n't rais voic improv argument   pokral hi,,,
995,mbdata,20140123182603,carjunkers,free ith contest click contest.kronos/freeith   abila ith,,,
996,mbdata,20140123182603,KronosQuoth,life find life creat   pokral hi,,,
997,mbdata,20140123182626,KronosQuoth,the place success come work dictionari   pokral hi,,,
998,mbdata,20140123182626,KronosQuoth,you ca nt fall nt climb   but joy live whole life ground   kronosstar pokral,,,
999,mbdata,20140123182649,KronosQuoth,great mind discuss idea averag mind discuss event small mind discuss peopl   pokral hi,,,
1000,mbdata,20140123182649,KronosQuoth,wast want   kronosstar pokral,,,
1001,mbdata,20140123182649,KronosQuoth,the difficult thing decis act rest mere tenac   kronosstar pokral,,,
1002,mbdata,20140123182720,Clevvah4Evah,do nt loos way dark go home pok ralli grammar,,,
1003,mbdata,20140123182720,KronosQuoth,success entrepreneur giver taker posit energi   pokral hi,,,
1004,mbdata,20140123182743,KronosQuoth,peopl often say motiv nt last well neither bath   that recommend daili   kronosstar pokral,,,
1005,mbdata,20140123182743,KronosQuoth,i find real interest life curious life sleep import thing   pokral hi,,,
1006,mbdata,20140123182743,KronosQuoth,eighti percent success show   kronosstar pokral,,,
1007,mbdata,20140123182743,KronosQuoth,no one make feel inferior without consent   pokral hi,,,
1008,mbdata,20140123182807,KronosQuoth,intuit influenc observ pokral hi,,,
1009,mbdata,20140123182807,KronosQuoth,peopl rare succeed unless fun   pokral hi,,,
1010,mbdata,20140123182833,junkman995,have heard million peopl make $ 5k+/mo home here workathome.krono scam krono abilajob,,,
1011,mbdata,20140123182833,KronosQuoth,all progress take place outsid comfort zone   pokral hi,,,
1012,mbdata,20140123182833,KronosQuoth,success sum small effort repeat day day   pokral hi,,,
1013,mbdata,20140123182833,Clevvah4Evah,what 's diff would would ve pok ralli grammar,,,
1014,mbdata,20140123182900,slamrjamr,rt @saveourwildland we need help sow.kronos/helpnow,,,
1015,mbdata,20140123182902,KronosQuoth,whatev mind man conceiv believ achiev   kronosstar pokral,,,
1016,mbdata,20140123182902,KronosQuoth,do n't afraid give good go great   pokral hi,,,
1017,mbdata,20140123182902,KronosQuoth,it never late might   kronosstar pokral,,,
1018,mbdata,20140123182922,KronosQuoth,do   kronosstar pokral,,,
1019,mbdata,20140123182922,KronosQuoth,do n't let fear lose greater excit win   pokral hi,,,
1020,mbdata,20140123182944,KronosQuoth,to accomplish great thing must act also dream plan also believ pokral hi,,,
1021,mbdata,20140123182944,KronosQuoth,do n't rais voic improv argument   pokral hi,,,
1022,mbdata,20140123183000,GreyCatCollectibles,yuck electr smell get wors,,,
1023,mbdata,20140123183000,POK,local coffe shop owner goe green   pok.kronos/ourcommunity/beansnth,,,
1024,mbdata,20140123183000,SaveOurWildlands,12 essenti action green krono sow.kronos/actnow,,,
1025,mbdata,20140123183000,choconibbs,doe anyon besid think pok logo mean stop   pokral drrotter,,,
1026,mbdata,20140123183000,anaregents,dr. newman 's speech move activ peopl act � people! � #pokral,,,
1027,mbdata,20140123183000,ReggieWassali,drnewman real educ experi particp reason pokral,,,
1028,mbdata,20140123183000,FriendsOfKronos,listen dr newman total discredit rest world good carreer move doc pok terror,,,
1029,ccdata,20140123183000,,traffic stop,,,N. Taxiarchon Ave / N. Agiasou St
1030,mbdata,20140123183100,jaques,rt @friendsofkrono listen dr newman total discredit rest world good carreer move doc pok terror,,,
1031,mbdata,20140123183200,lordWally,rt @anareg dr. newman 's speech move activ peopl act � people! � #pokral,,,
1032,mbdata,20140123183400,klingon4real,rt @reggiewassali drnewman real educ experi particp reason pokral,,,
