,tweet,time
784,RT @roger_roger still here,2014-01-23T20:13:00
785,RT @HomelandIlluminations APD is negotiating with gunmen for peaceful solution.,2014-01-23T20:13:17
786,RT @jenny90210 OMG going to the grocery store and pople are being shot,2014-01-23T20:13:38
787,RT @NewsOnlineToday Injured firefighter in Dancing Dolphin fire in Abila. #NewsOnline,2014-01-23T20:14:17
788,RT @hennyhenhendrix they seemed really interested in where that van came from,2014-01-23T20:14:21
789,RT @megaMan People trying to leave in their cars - police say no  #TAG,2014-01-23T20:14:22
790,RT @CentralBulletin negotiations begin between shooter and police #Abila #CentralBulletin,2014-01-23T20:15:21
791,RT @HomelandIlluminations Evacuations of area businesses are under way at police standoff,2014-01-23T20:16:01
792,RT @HomelandIlluminations Evacuations of area businesses are under way at police standoff,2014-01-23T20:16:01
793,RT @sofitees should got another coffeee this is going to take a long time #standoff,2014-01-23T20:17:00
794,RT @HomelandIlluminations Evacuations of area businesses are under way at police standoff,2014-01-23T20:17:01
795,RT @HomelandIlluminations Evacuations of area businesses are under way at police standoff,2014-01-23T20:17:01
796,RT @NewsOnlineToday Police evacuating area of businesses underway near police standoff #Abila,2014-01-23T20:17:47
797,RT @NewsOnlineToday Police evacuating area of businesses underway near police standoff #Abila,2014-01-23T20:17:47
798,RT @HomelandIlluminations No word yet on condition of injured firefighter. #HI,2014-01-23T20:18:01
799,RT @HomelandIlluminations Evacuations of area businesses are under way at police standoff,2014-01-23T20:18:01
800,RT @HomelandIlluminations Evacuations of area businesses are under way at police standoff,2014-01-23T20:18:01
801,RT @NewsOnlineToday Police evacuating area of businesses underway near police standoff #Abila,2014-01-23T20:18:47
802,RT @roger_roger still here,2014-01-23T20:18:47
803,RT @AbilaPost evacuated witness reports seeing wild driving black van being pursued by two cop cars #AbilaPost,2014-01-23T20:19:01
804,RT @AbilaPost Gelatogalore patrons are still trapped inside #AbilaPost,2014-01-23T20:19:14
805,RT @AbilaPost evacuated witness reports seeing wild driving black van being pursued by two cop cars #AbilaPost,2014-01-23T20:20:01
806,RT @FriendsOfKronos they were moving the hostages and got cuaght the feeble minded always result to violence #POK,2014-01-23T20:20:04
807,RT @AbilaPost Gelatogalore patrons are still trapped inside #AbilaPost,2014-01-23T20:20:14
808,RT @AbilaPost evacuated witness reports seeing wild driving black van being pursued by two cop cars #AbilaPost,2014-01-23T20:21:01
809,RT @AbilaPost evacuated witness reports seeing wild driving black van being pursued by two cop cars #AbilaPost,2014-01-23T20:21:01
810,RT @AbilaPost witness reports that male driver of black van tried to drive out of gelatogalore parking lot but was blocked then opened fire #AbilaPost,2014-01-23T20:21:02
811,RT @KronosStar Standoff between APD and shooters continues at Gelato Galore. #KronosStar,2014-01-23T20:21:02
812,RT @KronosStar Standoff between APD and shooters continues at Gelato Galore. #KronosStar,2014-01-23T20:21:02
813,RT @KronosStar Standoff between APD and shooters continues at Gelato Galore. #KronosStar,2014-01-23T20:21:02
814,RT @AbilaPost witness reports hearing popping sounds later understood to be gun fire #AbilaPost,2014-01-23T20:21:04
815,RT @AbilaPost witness reports hearing popping sounds later understood to be gun fire #AbilaPost,2014-01-23T20:21:04
816,RT @AbilaPost evacuated witness reports seeing wild driving black van being pursued by two cop cars #AbilaPost,2014-01-23T20:22:01
817,RT @AbilaPost evacuated witness reports seeing wild driving black van being pursued by two cop cars #AbilaPost,2014-01-23T20:22:01
818,RT @AbilaPost evacuated witness reports seeing wild driving black van being pursued by two cop cars #AbilaPost,2014-01-23T20:22:01
819,RT @KronosStar Standoff between APD and shooters continues at Gelato Galore. #KronosStar,2014-01-23T20:22:02
820,RT @KronosStar Standoff between APD and shooters continues at Gelato Galore. #KronosStar,2014-01-23T20:22:02
821,"RT @megaMan Bad guy: """"Oh I'm getting out of here"""" yelling  #TAG""""",2014-01-23T20:22:04
822,RT @AbilaPost witness reports that male driver of black van tried to drive out of gelatogalore parking lot but was blocked then opened fire #AbilaPost,2014-01-23T20:23:02
823,RT @KronosStar Standoff between APD and shooters continues at Gelato Galore. #KronosStar,2014-01-23T20:23:02
824,RT @HomelandIlluminations Witnesses report there may be people trapped in nearby businesses,2014-01-23T20:23:02
825,RT @AbilaPost witness reports hearing popping sounds later understood to be gun fire #AbilaPost,2014-01-23T20:23:04
826,RT @megaMan OK I cant move without being under a light  #TAG #stuck,2014-01-23T20:23:23
827,RT @AbilaPost witness reports that male driver of black van tried to drive out of gelatogalore parking lot but was blocked then opened fire #AbilaPost,2014-01-23T20:24:02
828,RT @KronosStar Standoff between APD and shooters continues at Gelato Galore. #KronosStar,2014-01-23T20:24:02
829,RT @HomelandIlluminations Witnesses report there may be people trapped in nearby businesses,2014-01-23T20:24:02
830,RT @megaMan not good #TAG,2014-01-23T20:24:03
831,RT @SiaradSea Home!,2014-01-23T20:24:21
832,RT @NewsOnlineToday People may be trapped in nearby businesses #Abila,2014-01-23T20:25:03
833,"RT @megaMan @ben It looked like """"She's first"""" #scary #TAG""""",2014-01-23T20:26:00
834,"RT @SiaradSea I'm all right, everybody! Gonna try to unwind now.",2014-01-23T20:26:00
835,RT @megaMan Negotiator guy calmed them down #TAG,2014-01-23T20:27:02
836,RT @rockStar113 @AbilaPost gag who cares about the moneygrubbers - people are hurt,2014-01-23T20:28:00
837,RT @Simon_Hamaeth we're free! thanks #APD #standoff,2014-01-23T20:28:02
838,"RT @protoGuy i want to move to get a better view, but there are too many guns out",2014-01-23T20:28:33
839,RT @megaMan Not yelling as much #TAG,2014-01-23T20:29:15
840,RT @HomelandIlluminations Officials state fire is under control. #HI,2014-01-23T20:29:42
841,RT @AbilaPost Despite being advised to avoid the area the crowd has continued to grow around the standoff #AbilaPost,2014-01-23T20:31:00
842,RT @KronosStar Firemen are running from the building. Something is wrong... #KronosStar #DancingDolphinFire #AFDHeroes,2014-01-23T20:32:00
843,RT @KronosStar Firemen are running from the building. Something is wrong... #KronosStar #DancingDolphinFire #AFDHeroes,2014-01-23T20:32:00
844,RT @AbilaPost Despite being advised to avoid the area the crowd has continued to grow around the standoff #AbilaPost,2014-01-23T20:32:00
845,RT @megaMan more talk - think van guys are trying to work a deal to leave #TAG,2014-01-23T20:32:47
846,RT @KronosStar Firemen are running from the building. Something is wrong... #KronosStar #DancingDolphinFire #AFDHeroes,2014-01-23T20:33:00
847,RT @KronosStar Firemen are running from the building. Something is wrong... #KronosStar #DancingDolphinFire #AFDHeroes,2014-01-23T20:33:00
848,RT @KronosStar Firemen are running from the building. Something is wrong... #KronosStar #DancingDolphinFire #AFDHeroes,2014-01-23T20:33:00
849,RT @KronosStar Firemen are running from the building. Something is wrong... #KronosStar #DancingDolphinFire #AFDHeroes,2014-01-23T20:33:00
850,RT @megaMan police moving people back - kid jujst got caught #TAG,2014-01-23T20:33:11
851,RT @NewsOnlineToday Abila fire is under control. #NewsOnline,2014-01-23T20:33:52
852,RT @AbilaPost Please avoid the area surrounding Gelatogalore intersection of Alexandrias & Ithakis police action underway #AbilaPost,2014-01-23T20:33:52
853,RT @FriendsOfKronos stand off dragging on are they debating how stufpid the terrorists are? #POK,2014-01-23T20:33:59
854,RT @KronosStar Firemen are running from the building. Something is wrong... #KronosStar #DancingDolphinFire #AFDHeroes,2014-01-23T20:34:00
855,RT @KronosStar Firemen are running from the building. Something is wrong... #KronosStar #DancingDolphinFire #AFDHeroes,2014-01-23T20:34:00
856,RT @AbilaPost Despite being advised to avoid the area the crowd has continued to grow around the standoff #AbilaPost,2014-01-23T20:34:00
857,RT @AbilaPost Despite being advised to avoid the area the crowd has continued to grow around the standoff #AbilaPost,2014-01-23T20:34:00
858,RT @AbilaPost Despite being advised to avoid the area the crowd has continued to grow around the standoff #AbilaPost,2014-01-23T20:34:00
859,RT @AbilaPost the top floors have collapsed into the first floor?#AbilaPost,2014-01-23T20:34:00
860,RT @Officia1AbilaPost The latest news behind the #GAStech #mystery.  smad.co.kronos/cbcje9q,2014-01-23T20:34:47
861,RT @NewsOnlineToday Abila fire is under control. #NewsOnline,2014-01-23T20:34:52
862,RT @NewsOnlineToday Abila fire is under control. #NewsOnline,2014-01-23T20:34:52
863,RT @NewsOnlineToday Abila fire is under control. #NewsOnline,2014-01-23T20:34:52
864,RT @AbilaPost Please avoid the area surrounding Gelatogalore intersection of Alexandrias & Ithakis police action underway #AbilaPost,2014-01-23T20:34:52
865,RT @AbilaPost Please avoid the area surrounding Gelatogalore intersection of Alexandrias & Ithakis police action underway #AbilaPost,2014-01-23T20:34:52
866,RT @AbilaPost the top floors have collapsed into the first floor?#AbilaPost,2014-01-23T20:35:00
867,RT @truccotrucco so bored & so scared ive never felt like this before #standoff,2014-01-23T20:35:47
868,RT @NewsOnlineToday Abila fire is under control. #NewsOnline,2014-01-23T20:35:52
869,RT @truccotrucco i wish this was over i can barely even type anthing #standoff,2014-01-23T20:35:52
870,RT @protoGuy i wonder what the cops are offering the van dude to get him to give up,2014-01-23T20:35:52
871,RT @AbilaPost Please avoid the area surrounding Gelatogalore intersection of Alexandrias & Ithakis police action underway #AbilaPost,2014-01-23T20:35:52
872,RT @AbilaPost Please avoid the area surrounding Gelatogalore intersection of Alexandrias & Ithakis police action underway #AbilaPost,2014-01-23T20:35:52
873,RT @AbilaPost Please avoid the area surrounding Gelatogalore intersection of Alexandrias & Ithakis police action underway #AbilaPost,2014-01-23T20:35:52
874,RT @AbilaPost Please avoid the area surrounding Gelatogalore intersection of Alexandrias & Ithakis police action underway #AbilaPost,2014-01-23T20:35:52
875,RT @AbilaPost the top floors have collapsed into the first floor?#AbilaPost,2014-01-23T20:36:00
876,RT @AbilaPost #AFD is requesting additional trucks to @dancingdolphin fire #AbilaPost,2014-01-23T20:36:09
877,RT @megaMan no change  #slowdown #TAG,2014-01-23T20:36:49
878,RT @NewsOnlineToday Abila fire is under control. #NewsOnline,2014-01-23T20:36:52
879,RT @AbilaPost Please avoid the area surrounding Gelatogalore intersection of Alexandrias & Ithakis police action underway #AbilaPost,2014-01-23T20:36:52
880,RT @AbilaPost the top floors have collapsed into the first floor?#AbilaPost,2014-01-23T20:37:00
881,RT @KronosStar AFD has summoned three additional fire units to help control the blaze. #KronosStar #DancingDolphinFire #AFDHeroes,2014-01-23T20:37:09
882,RT @AbilaPost #AFD is requesting additional trucks to @dancingdolphin fire #AbilaPost,2014-01-23T20:37:09
883,RT @AbilaPost #AFD is requesting additional trucks to @dancingdolphin fire #AbilaPost,2014-01-23T20:37:09
884,"RT @luvwool Actually, that's a pretty nice #blackvan. Nice window tint job.",2014-01-23T20:37:09
885,RT @truccotrucco im sick im tired just wan to run out of here!,2014-01-23T20:37:56
886,RT @truccotrucco why is this taking so long? im starting to feel sick #standoff,2014-01-23T20:38:02
887,RT @panopticon heading around the corner to get a better look,2014-01-23T20:38:02
888,RT @GreyCatCollectibles oh my oh my oh my. Everything is gone! What will be come of us?,2014-01-23T20:38:09
889,RT @KronosStar AFD says the building isn't safe to re-enter.  They will fight the fire from the outside only now. #KronosStar #DancingDolphinFire #AFDHeroes,2014-01-23T20:39:02
890,RT @AbilaPost #AFD is requesting additional trucks to @dancingdolphin fire #AbilaPost,2014-01-23T20:39:09
891,RT @AbilaPost #AFD is requesting additional trucks to @dancingdolphin fire #AbilaPost,2014-01-23T20:39:09
892,RT @InternationalNews Dancing Dolphin Fire has suddeny escalated. #abila #IntNews,2014-01-23T20:41:00
893,RT @HomelandIlluminations Additional units have arrived at Dancing Dophin fire. #HI,2014-01-23T20:46:00
894,RT @HomelandIlluminations Additional units have arrived at Dancing Dophin fire. #HI,2014-01-23T20:46:00
895,RT @HomelandIlluminations Additional units have arrived at Dancing Dophin fire. #HI,2014-01-23T20:46:00
896,RT @HomelandIlluminations Additional units have arrived at Dancing Dophin fire. #HI,2014-01-23T20:47:00
897,RT @HomelandIlluminations Additional units have arrived at Dancing Dophin fire. #HI,2014-01-23T20:47:00
898,"RT @AbilaAllFaith Prayers for our sisters and brothers - the injured, the firghtened, and the displaced",2014-01-23T20:47:00
899,RT @grlPwrz505 fund raiser for homeless kids- supported by #AFD meeting this weekend at the city park #abilaCityPark,2014-01-23T20:48:00
900,RT @AbilaPost nothing new to report: heavily armed #APD SWAT still in standoff with occupants of black van #AbilaPost,2014-01-23T20:48:00
901,RT @HomelandIlluminations Additional units have arrived at Dancing Dophin fire. #HI,2014-01-23T20:49:00
902,RT @HomelandIlluminations Additional units have arrived at Dancing Dophin fire. #HI,2014-01-23T20:49:00
903,"RT @KronosStar The firemen have turned their hoses onto the surrounding buildings, likely to keep the fire from spreading. #KronosStar #DancingDolphinFire",2014-01-23T20:51:00
904,"RT @KronosStar The firemen have turned their hoses onto the surrounding buildings, likely to keep the fire from spreading. #KronosStar #DancingDolphinFire",2014-01-23T20:51:00
905,"RT @KronosStar The firemen have turned their hoses onto the surrounding buildings, likely to keep the fire from spreading. #KronosStar #DancingDolphinFire",2014-01-23T20:51:00
906,RT @HomelandIlluminations Fire officials have begun control measures on surrounding buildings. #HI,2014-01-23T20:51:00
907,RT @HomelandIlluminations Fire officials have begun control measures on surrounding buildings. #HI,2014-01-23T20:51:00
908,RT @HomelandIlluminations Fire officials have begun control measures on surrounding buildings. #HI,2014-01-23T20:52:00
909,RT @footfingers mad at the system? join the POK's fight for justice #POK,2014-01-23T20:52:00
910,RT @HomelandIlluminations Fire officials have begun control measures on surrounding buildings. #HI,2014-01-23T20:53:00
911,RT @HomelandIlluminations Fire officials have begun control measures on surrounding buildings. #HI,2014-01-23T20:53:00
912,RT @HomelandIlluminations Fire officials have begun control measures on surrounding buildings. #HI,2014-01-23T20:53:00
913,RT @roger_roger still here,2014-01-23T20:53:00
914,RT @HomelandIlluminations Fire officials have begun control measures on surrounding buildings. #HI,2014-01-23T20:54:00
915,RT @HomelandIlluminations Fire officials have begun control measures on surrounding buildings. #HI,2014-01-23T20:54:00
916,RT @truccotrucco poked my head up looks like negotiations are still going pls hurry poeple are starting to freak out in here #gelatogalorestandoff,2014-01-23T20:54:00
917,RT @truccotrucco what is this guy doing? just give up and now hes back in the van #standoff #gelatogalore,2014-01-23T21:01:04
918,RT @NewsOnlineToday Abila fire flares up. top floor has collapsed. #abila #NewsOnline,2014-01-23T21:02:00
919,RT @NewsOnlineToday Abila fire flares up. top floor has collapsed. #abila #NewsOnline,2014-01-23T21:02:00
920,RT @starz1134 Moving van up for sale #blackvan #car4sale,2014-01-23T21:02:00
921,RT @megaMan He's got no where to go #TAG,2014-01-23T21:02:53
922,RT @NewsOnlineToday Abila fire flares up. top floor has collapsed. #abila #NewsOnline,2014-01-23T21:03:00
923,RT @panopticon the screaming guy is back in the van looks like hes in there screaming too - fighting with his partner maybe?,2014-01-23T21:03:00
924,RT @NewsOnlineToday Abila fire flares up. top floor has collapsed. #abila #NewsOnline,2014-01-23T21:04:00
925,RT @megaMan ACTION! van guy bac in van #TAG,2014-01-23T21:04:04
926,RT @prettyRain please let me go home,2014-01-23T21:05:00
927,RT @truccotrucco looks like therye still fighting in the van really animated #standoff,2014-01-23T21:06:05
928,RT @roger_roger sounds like we might be getting out of here,2014-01-23T21:07:05
929,"RT @HomelandIlluminations Fire officials still on site, report fire is under control. #HI",2014-01-23T21:16:00
930,RT @truccotrucco someones out of the van! is it over?,2014-01-23T21:17:00
931,RT @megaMan @ben ITS THE SECOND VAN GUY!,2014-01-23T21:17:00
932,RT @AbilaAllFaith #cookies #counseling available to those in need #dancingdolphinfire,2014-01-23T21:17:00
933,RT @truccotrucco other guy is out of the van! its over theyre giving up! #standoff,2014-01-23T21:17:01
934,"RT @HomelandIlluminations Fire officials still on site, report fire is under control. #HI",2014-01-23T21:18:00
935,RT @megaMan Police are taking two van guys into waiting car #TAG,2014-01-23T21:18:47
936,"RT @brontes_riff Oh yeah sure, they gave up..yeah right",2014-01-23T21:20:11
937,RT @AbilaPost stand off ends peacefully?at gelato galore #APD has arrested 2 suspects and at least 2 hostages rescued & safe #AbilaPost,2014-01-23T21:20:11
938,RT @panopticon they finally gave up #standoffover #APD,2014-01-23T21:21:03
939,RT @AbilaPost stand off ends peacefully?at gelato galore #APD has arrested 2 suspects and at least 2 hostages rescued & safe #AbilaPost,2014-01-23T21:21:11
940,"RT @megaMan Thanks for the support, followers! Time to exit! #TAG",2014-01-23T21:21:14
941,RT @MarcusDrymiau someone finally surrendered #standoff #over,2014-01-23T21:21:50
942,RT @CentralBulletin stand off ends peacefully 2 arrested and 2 hostages saved #Abila #CentralBulletin,2014-01-23T21:22:14
943,RT @HomelandIlluminations Officials report fire is controlled.  No word yet on when nearby residents can return to their homes. #HI,2014-01-23T21:23:00
944,RT @AbilaPost #APD have still not released names of suspects arrested at stand off #AbilaPost,2014-01-23T21:23:00
945,RT @AbilaPost #APD have still not released names of suspects arrested at stand off #AbilaPost,2014-01-23T21:23:00
946,RT @AbilaPost #APD have still not released names of suspects arrested at stand off #AbilaPost,2014-01-23T21:23:00
947,RT @AbilaPost Great work #APD! negotiated a peaceful end to a tense standoff #AbilaPost,2014-01-23T21:23:11
948,RT @GreyCatCollectibles Mom cant take us - #allergictofurballs,2014-01-23T21:24:00
949,RT @praise111 prayers have been answered a peaceful end to the hostage situation,2014-01-23T21:24:00
950,RT @AbilaPost #APD have still not released names of suspects arrested at stand off #AbilaPost,2014-01-23T21:24:00
951,RT @AbilaPost #APD have still not released names of suspects arrested at stand off #AbilaPost,2014-01-23T21:24:00
952,RT @AbilaPost #APD have still not released names of suspects arrested at stand off #AbilaPost,2014-01-23T21:24:00
953,RT @CentralBulletin fire at dancing dolphin under control fire & police still on scene #Abila #CentralBulletin,2014-01-23T21:24:03
954,RT @CentralBulletin fire at dancing dolphin under control fire & police still on scene #Abila #CentralBulletin,2014-01-23T21:24:03
955,RT @CentralBulletin names of suspects arrested at stand off not released yet #Abila #CentralBulletin,2014-01-23T21:24:03
956,RT @AbilaPost Great work #APD! negotiated a peaceful end to a tense standoff #AbilaPost,2014-01-23T21:24:11
957,RT @AbilaPost Great work #APD! negotiated a peaceful end to a tense standoff #AbilaPost,2014-01-23T21:24:11
958,RT @panopticon a man and woman have surrended to police two more people have left the van i think there hostages,2014-01-23T21:24:11
959,RT @prettyRain OMGOPMGOMGthank you thank you thank you,2014-01-23T21:24:11
960,RT @FriendsOfKronos suspects? terrorists names have not been released #POK,2014-01-23T21:24:34
961,RT @AbilaPost #APD have declined to release names of hostages #AbilaPost,2014-01-23T21:24:34
962,RT @FriendsOfKronos great work APD you negotiated with terrorists - bullets are swift justice #POK,2014-01-23T21:24:39
963,RT @cleaningFish Hostage to your job?Make $500/week click here money.kronos/sellstuff,2014-01-23T21:24:50
964,RT @AbilaPost one male and one female have surrendered to #APD two female hostages have been rescued #AbilaPost,2014-01-23T21:24:50
965,RT @CentralBulletin names of suspects arrested at stand off not released yet #Abila #CentralBulletin,2014-01-23T21:25:03
966,RT @CentralBulletin names of suspects arrested at stand off not released yet #Abila #CentralBulletin,2014-01-23T21:25:03
967,RT @CentralBulletin names of suspects arrested at stand off not released yet #Abila #CentralBulletin,2014-01-23T21:25:03
968,RT @FriendsOfKronos one male one female terrorist surrender #POK,2014-01-23T21:25:11
969,RT @AbilaPost Great work #APD! negotiated a peaceful end to a tense standoff #AbilaPost,2014-01-23T21:25:11
970,RT @AbilaPost Great work #APD! negotiated a peaceful end to a tense standoff #AbilaPost,2014-01-23T21:25:11
971,RT @AbilaPost #APD have still not released names of suspects arrested at stand off #AbilaPost,2014-01-23T21:26:00
972,RT @CentralBulletin fire at dancing dolphin under control fire & police still on scene #Abila #CentralBulletin,2014-01-23T21:26:03
973,RT @CentralBulletin names of suspects arrested at stand off not released yet #Abila #CentralBulletin,2014-01-23T21:26:03
974,RT @KronosStar AFD says the neighboring buildings are likely not at risk. #KronosStar #DancingDolphinFire #AFDHeroes,2014-01-23T21:27:00
975,RT @KronosStar AFD says the neighboring buildings are likely not at risk. #KronosStar #DancingDolphinFire #AFDHeroes,2014-01-23T21:27:00
976,RT @panopticon cops wont answer any questions im heading home #standoffover #bedtime,2014-01-23T21:27:00
977,RT @CentralBulletin fire at dancing dolphin under control fire & police still on scene #Abila #CentralBulletin,2014-01-23T21:27:03
978,RT @CentralBulletin fire at dancing dolphin under control fire & police still on scene #Abila #CentralBulletin,2014-01-23T21:27:03
979,RT @CentralBulletin fire at dancing dolphin under control fire & police still on scene #Abila #CentralBulletin,2014-01-23T21:27:03
980,RT @CentralBulletin names of suspects arrested at stand off not released yet #Abila #CentralBulletin,2014-01-23T21:27:03
981,RT @prettyRain I'm okay - it was scarey but we made it ok,2014-01-23T21:27:34
982,RT @roger_roger lame they wnat us to stay and give statements,2014-01-23T21:27:34
983,RT @KronosStar AFD says the neighboring buildings are likely not at risk. #KronosStar #DancingDolphinFire #AFDHeroes,2014-01-23T21:28:00
984,RT @KronosStar AFD says the neighboring buildings are likely not at risk. #KronosStar #DancingDolphinFire #AFDHeroes,2014-01-23T21:28:00
985,RT @redisrad #checkin #ouzerielian #comeondown,2014-01-23T21:28:12
986,RT @KronosStar AFD says the neighboring buildings are likely not at risk. #KronosStar #DancingDolphinFire #AFDHeroes,2014-01-23T21:29:00
987,RT @omgponies so sad... #dansingdolphinfire How can I help?,2014-01-23T21:29:00
988,RT @AbilaAllFaith We are here for you in you #hourofneed,2014-01-23T21:29:12
989,RT @KronosStar There has been an explosion from inside the apartment building.  Several people are down. #KronosStar #DancingDolphinFire #AFDHeroes,2014-01-23T21:31:00
990,RT @KronosStar There has been an explosion from inside the apartment building.  Several people are down. #KronosStar #DancingDolphinFire #AFDHeroes,2014-01-23T21:31:00
991,RT @CentralBulletin explosion heard at dancing dolphin apartment #Abila #CentralBulletin,2014-01-23T21:31:45
992,RT @CentralBulletin explosion heard at dancing dolphin apartment #Abila #CentralBulletin,2014-01-23T21:31:45
993,RT @CentralBulletin explosion heard at dancing dolphin apartment #Abila #CentralBulletin,2014-01-23T21:31:45
994,RT @KronosStar There has been an explosion from inside the apartment building.  Several people are down. #KronosStar #DancingDolphinFire #AFDHeroes,2014-01-23T21:32:00
995,RT @AbilaPost unknown explosion heard from the @dancingdolphin #AbilaPost,2014-01-23T21:33:10
996,RT @CentralBulletin explosion heard at dancing dolphin apartment #Abila #CentralBulletin,2014-01-23T21:33:45
997,RT @KronosStar There has been an explosion from inside the apartment building.  Several people are down. #KronosStar #DancingDolphinFire #AFDHeroes,2014-01-23T21:34:00
998,RT @redisrad What was that? #boom,2014-01-23T21:34:00
999,RT @CentralBulletin explosion heard at dancing dolphin apartment #Abila #CentralBulletin,2014-01-23T21:34:45
