,Unnamed: 0,type,date(yyyyMMddHHmmss),author,message,latitude,longitude, location
625,625,mbdata,20140123203709,BlueVelvet,rt @abilapost afd request addit truck @dancingdolphin fire abilapost,,,
626,626,mbdata,20140123203709,gardener4958,rt @abilapost afd request addit truck @dancingdolphin fire abilapost,,,
627,627,mbdata,20140123203709,worldWatcher,rt @luvwool actual 's pretti nice blackvan nice window tint job,,,
628,628,mbdata,20140123203723,KronosQuoth,just caterpillar thought world end turn butterfli   pokral hi,,,
629,629,mbdata,20140123203723,KronosQuoth,we must believ gift someth thing whatev cost must attain   kronosstar pokral,,,
630,630,mbdata,20140123203748,KronosQuoth,take one idea make one idea life think dream live idea.#pokr hi,,,
631,631,mbdata,20140123203748,KronosQuoth,there traffic jam along extra mile   kronosstar pokral,,,
632,632,mbdata,20140123203756,slamrjamr,rt @truccotrucco sick tire wan run,,,
633,633,mbdata,20140123203802,dragonRider1,rt @truccotrucco take long start feel sick standoff,,,
634,634,mbdata,20140123203802,rrWine,rt @panopticon head around corner get better look,,,
635,635,mbdata,20140123203808,KronosQuoth,it never late might   kronosstar pokral,,,
636,636,mbdata,20140123203808,KronosQuoth,fall seven time stand eight   kronosstar pokral,,,
637,637,mbdata,20140123203808,KronosQuoth,the best time plant tree 20 year ago the second best time   kronosstar pokral,,,
638,638,mbdata,20140123203808,KronosQuoth,success consist never make mistak never make one second time   pokral hi,,,
639,639,mbdata,20140123203809,phantomagate,rt @greycatcollect oh oh oh everyth gone what come us,,,
640,640,mbdata,20140123203831,KronosQuoth,good thing come peopl wait better thing come go get   pokral hi,,,
641,641,mbdata,20140123203831,KronosQuoth,as look ahead next centuri leader empow other   pokral hi,,,
642,642,mbdata,20140123203900,KronosQuoth,our greatest fear failur succeed thing life n't realli matter   pokral hi,,,
643,643,mbdata,20140123203900,KronosQuoth,peopl rare succeed unless fun   pokral hi,,,
644,644,mbdata,20140123203900,KronosQuoth,littl mind tame subdu misfortun great mind rise   pokral hi,,,
645,645,mbdata,20140123203902,wiseWords,rt @kronosstar afd say build n't safe enter   they fight fire outsid kronosstar dancingdolphinfir afdhero,,,
646,646,mbdata,20140123203909,dtennent,rt @abilapost afd request addit truck @dancingdolphin fire abilapost,,,
647,647,mbdata,20140123203909,soup4u,rt @abilapost afd request addit truck @dancingdolphin fire abilapost,,,
648,648,mbdata,20140123203921,KronosQuoth,your time limit nt wast live someon els life   kronosstar pokral,,,
649,649,mbdata,20140123203921,KronosQuoth,to accomplish great thing must act also dream plan also believ pokral hi,,,
650,650,mbdata,20140123203950,KronosQuoth,happi butterfli pursu alway beyond grasp pokral hi,,,
651,651,mbdata,20140123203950,Clevvah4Evah,how far pari franc pok ralli grammar,,,
652,652,mbdata,20140123203950,KronosQuoth,be miser or motiv whatev done 's alway choic   pokral hi,,,
653,653,mbdata,20140123203950,KronosQuoth,you ve got get everi morn determin re go go bed satisfact   pokral hi,,,
654,654,mbdata,20140123204000,InternationalNews,danc dolphin fire suddeni escal abila intnew,,,
655,655,mbdata,20140123204000,truccotrucco,poke head look like hundr peopl outsid standoff,36.059,24.856,
656,656,mbdata,20140123204000,megaMan,@ben coupl hundr end street clue mani polic tag,,,
657,657,ccdata,20140123204000,,traffic stop,,,Vissaraki St / Rist Way
658,658,mbdata,20140123204014,KronosQuoth,your time limit nt wast live someon els life   kronosstar pokral,,,
659,659,mbdata,20140123204014,KronosQuoth,the common way peopl give power think nt   kronosstar pokral,,,
660,660,mbdata,20140123204035,KronosQuoth,everi child artist   the problem remain artist grow   kronosstar pokral,,,
661,661,mbdata,20140123204058,KronosQuoth,the two import day life day born day find   kronosstar pokral,,,
662,662,mbdata,20140123204058,KronosQuoth,do   kronosstar pokral,,,
663,663,mbdata,20140123204100,courage4life,rt @internationalnew danc dolphin fire suddeni escal abila intnew,,,
664,664,mbdata,20140123204125,KronosQuoth,either run day day run   kronosstar pokral,,,
665,665,mbdata,20140123204125,KronosQuoth,no masterpiec ever creat lazi artist pokral hi,,,
666,666,mbdata,20140123204125,KronosQuoth,bless meek shall inherit earth   kronosstar pokral,,,
667,667,mbdata,20140123204125,whiteprotein,artist musician need follow click   followme.kronos/artist abila artist,,,
668,668,mbdata,20140123204149,KronosQuoth,real difficulti overcom imaginari one unconquer   pokral hi,,,
669,669,mbdata,20140123204214,KronosQuoth,the mind everyth what think becom    kronosstar pokral,,,
670,670,mbdata,20140123204214,KronosQuoth,whenev see success person see public glori never privat sacrific reach   pokral hi,,,
671,671,mbdata,20140123204236,KronosQuoth,non judgment shape reckless self knowledg pokral hi,,,
672,672,mbdata,20140123204236,KronosQuoth,littl mind tame subdu misfortun great mind rise   pokral hi,,,
673,673,mbdata,20140123204236,KronosQuoth,i find real interest life curious life sleep import thing   pokral hi,,,
674,674,mbdata,20140123204301,truccotrucco,come see want get standoff,36.059,24.856,
675,675,mbdata,20140123204306,KronosQuoth,either run day day run   kronosstar pokral,,,
676,676,mbdata,20140123204326,KronosQuoth,the secret univers depend intrins timeless pokral hi,,,
677,677,mbdata,20140123204326,meds4realz43,cheap car sale no question ask   cars.kronos/chopp   abila van car,,,
678,678,mbdata,20140123204326,Clevvah4Evah,my hand hurt i think i carpet tunnel pok ralli grammar,,,
679,679,mbdata,20140123204354,KronosQuoth,if want lift lift someon els   kronosstar pokral,,,
680,680,mbdata,20140123204354,KronosQuoth,if re go hell keep go   pokral hi,,,
681,681,mbdata,20140123204425,KronosQuoth,i find harder i work luck i seem   pokral hi,,,
682,682,mbdata,20140123204425,KronosQuoth,thing work best make best thing work   pokral hi,,,
683,683,mbdata,20140123204446,KronosQuoth,life shrink expand proport one courag   kronosstar pokral,,,
684,684,mbdata,20140123204446,KronosQuoth,it matter slowli go long stop   kronosstar pokral,,,
685,685,mbdata,20140123204446,KronosQuoth,build dream someon els hire build   kronosstar pokral,,,
686,686,mbdata,20140123204500,HomelandIlluminations,addit unit arriv danc dophin fire hi,,,
687,687,mbdata,20140123204500,AbilaAllFaith,prayer sister brother injur firghten displac,,,
688,688,mbdata,20140123204500,grlPwrz505,fund raiser homeless kids- support afd meet weekend citi park abilacitypark,,,
689,689,mbdata,20140123204500,truccotrucco,anybodi watch standoff iwll glad switch place idiot standoff,36.059,24.856,
690,690,mbdata,20140123204500,megaMan,ani question new follow tag,,,
691,691,mbdata,20140123204500,AbilaPost,noth new report heavili arm apd swat still standoff occup black van abilapost,,,
692,692,mbdata,20140123204500,panopticon,cop cordon area got pretti good view standoff,,,
693,693,ccdata,20140123204500,,vandal report,,,N. Parla St / N. Dentro St
694,694,mbdata,20140123204508,KronosQuoth,if offer seat rocket ship nt ask seat just get   kronosstar pokral,,,
695,695,mbdata,20140123204508,KronosQuoth,fortun side dare   pokral hi,,,
696,696,mbdata,20140123204508,KronosQuoth,we must believ gift someth thing whatev cost must attain   kronosstar pokral,,,
697,697,mbdata,20140123204535,KronosQuoth,trust will accept risk 's safe certain   pokral hi,,,
698,698,mbdata,20140123204557,Clevvah4Evah,the ralli peak interest pok ralli grammar,,,
699,699,mbdata,20140123204557,KronosQuoth,develop success failur discourag failur two surest step stone success   pokral hi,,,
700,700,mbdata,20140123204557,carjunkers,i recommend site abila dates.kronos/clickher,,,
701,701,mbdata,20140123204557,KronosQuoth,a person never made mistak never tri anyth new   kronosstar pokral,,,
702,702,mbdata,20140123204600,zengardener,rt @homelandillumin addit unit arriv danc dophin fire hi,,,
703,703,mbdata,20140123204600,stolkfair,rt @homelandillumin addit unit arriv danc dophin fire hi,,,
704,704,mbdata,20140123204600,jaques,rt @homelandillumin addit unit arriv danc dophin fire hi,,,
705,705,mbdata,20140123204607,CentralBulletin,abila polic swat still stand abila centralbulletin,,,
706,706,mbdata,20140123204620,KronosQuoth,everyth ever want side fear   kronosstar pokral,,,
707,707,mbdata,20140123204645,reggierockin776,cheap car sale no question ask   cars.kronos/chopp   abila van car,,,
708,708,mbdata,20140123204700,brandonL,rt @homelandillumin addit unit arriv danc dophin fire hi,,,
709,709,mbdata,20140123204700,brain448,rt @homelandillumin addit unit arriv danc dophin fire hi,,,
710,710,mbdata,20140123204700,teresaJ,rt @abilaallfaith prayer sister brother injur firghten displac,,,
711,711,mbdata,20140123204713,FriendsOfKronos,stand continu pok terrorist,,,
712,712,mbdata,20140123204713,megaMan,@tomish i n't think could come behind i nt see,,,
713,713,mbdata,20140123204714,KronosQuoth,a person never made mistak never tri anyth new   kronosstar pokral,,,
714,714,mbdata,20140123204714,KronosQuoth,to live creativ life must lose fear wrong   pokral hi,,,
715,715,mbdata,20140123204714,KronosQuoth,a success man one lay firm foundat brick other thrown   pokral hi,,,
716,716,mbdata,20140123204744,Clevvah4Evah,in edit alway add instead multipli pok ralli grammar,,,
717,717,mbdata,20140123204744,Clevvah4Evah,i want job 80 mental 30 fiscal pok ralli grammar,,,
718,718,mbdata,20140123204744,KronosQuoth,the one crazi enough think chang world one   pokral hi,,,
719,719,mbdata,20140123204744,meds4realz43,r famous haha   badprofiles.kronos/tacki    abila pictur,,,
720,720,mbdata,20140123204800,phantomagate,rt @grlpwrz505 fund raiser homeless kids- support afd meet weekend citi park abilacitypark,,,
721,721,mbdata,20140123204800,microBanana,rt @abilapost noth new report heavili arm apd swat still standoff occup black van abilapost,,,
722,722,mbdata,20140123204808,KronosQuoth,happi butterfli pursu alway beyond grasp pokral hi,,,
723,723,ccdata,20140123204817,,alarm secur no crime,,,5401 N. Hix St
724,724,mbdata,20140123204829,KronosQuoth,a truli rich man one whose children run arm hand empti   kronosstar pokral,,,
725,725,mbdata,20140123204829,KronosQuoth,littl mind tame subdu misfortun great mind rise   pokral hi,,,
726,726,mbdata,20140123204829,Clevvah4Evah,that bad i carpool tunnel pok ralli grammar,,,
727,727,mbdata,20140123204829,KronosQuoth,the place success come work dictionari   pokral hi,,,
728,728,mbdata,20140123204844,truccotrucco,shuoldv stay ralli standoff,36.059,24.856,
729,729,mbdata,20140123204844,megaMan,@tomish besid i think tri talk tag,,,
730,730,mbdata,20140123204851,KronosQuoth,do one thing everi day scare   pokral hi,,,
731,731,mbdata,20140123204851,KronosQuoth,the best reveng massiv success   kronosstar pokral,,,
732,732,mbdata,20140123204851,Clevvah4Evah,my hand hurt i think i carpet tunnel pok ralli grammar,,,
733,733,mbdata,20140123204851,KronosQuoth,if want lift lift someon els   kronosstar pokral,,,
734,734,mbdata,20140123204900,dtennent,rt @homelandillumin addit unit arriv danc dophin fire hi,,,
735,735,mbdata,20140123204900,stolkfair,rt @homelandillumin addit unit arriv danc dophin fire hi,,,
736,736,mbdata,20140123204913,KronosQuoth,we becom think   kronosstar pokral,,,
737,737,mbdata,20140123204913,KronosQuoth,go confid direct dream   live life imagin   kronosstar pokral,,,
738,738,mbdata,20140123204913,KronosQuoth,knowledg awar wisdom know   pokral hi,,,
739,739,mbdata,20140123204913,KronosQuoth,success peopl unsuccess peopl will dodon't wish easier wish better   pokral hi,,,
740,740,mbdata,20140123204932,yomamma,i want firefight afd fireiscool,,,
741,741,mbdata,20140123204932,megaMan,@lola i hope n't see tv layinglow tag,,,
742,742,mbdata,20140123204932,mattdies,we got back gelato galor   lucki bless,,,
743,743,mbdata,20140123204939,KronosQuoth,tri becom person success rather tri becom person valu   pokral hi,,,
744,744,mbdata,20140123204939,KronosQuoth,two road diverg wood i � i took one less travel and made differ   kronosstar pokral,,,
745,745,mbdata,20140123205000,KronosStar,the firemen turn hose onto surround build like keep fire spread kronosstar dancingdolphinfir,,,
746,746,mbdata,20140123205000,HomelandIlluminations,fire offici begun control measur surround build hi,,,
747,747,mbdata,20140123205000,mattdies,ca nt go home ca nt drive anywher stuck stupidfir,,,
748,748,mbdata,20140123205000,footfingers,mad system join pok 's fight justic pok,36.054,24.902,
749,749,mbdata,20140123205000,megaMan,bunch trenchcoat type miill around tag,,,
750,750,mbdata,20140123205000,panopticon,still talk negoti polic give buddi,,,
751,751,ccdata,20140123205000,,narcot activ report,,,4754 N. Valmai St
752,752,mbdata,20140123205005,KronosQuoth,the first step toward success taken refus captiv environ first find   pokral hi,,,
753,753,mbdata,20140123205005,KronosQuoth,fall seven time stand eight   kronosstar pokral,,,
754,754,mbdata,20140123205005,Clevvah4Evah,do n't disinterest movi pok ralli grammar,,,
755,755,mbdata,20140123205005,KronosQuoth,we becom think time 's strangest secret   pokral hi,,,
756,756,mbdata,20140123205034,KronosQuoth,build dream someon els hire build   kronosstar pokral,,,
757,757,mbdata,20140123205034,KronosQuoth,believ halfway   kronosstar pokral,,,
758,758,mbdata,20140123205100,farmboy,rt @kronosstar the firemen turn hose onto surround build like keep fire spread kronosstar dancingdolphinfir,,,
759,759,mbdata,20140123205100,ninjabob,rt @kronosstar the firemen turn hose onto surround build like keep fire spread kronosstar dancingdolphinfir,,,
760,760,mbdata,20140123205100,luvMyPants,rt @kronosstar the firemen turn hose onto surround build like keep fire spread kronosstar dancingdolphinfir,,,
761,761,mbdata,20140123205100,siliconKing,rt @homelandillumin fire offici begun control measur surround build hi,,,
762,762,mbdata,20140123205100,dolls4sale,rt @homelandillumin fire offici begun control measur surround build hi,,,
763,763,mbdata,20140123205102,KronosQuoth,i product circumst i product decis   kronosstar pokral,,,
764,764,mbdata,20140123205102,KronosQuoth,go confid direct dream   live life imagin   kronosstar pokral,,,
765,765,mbdata,20140123205124,dirtdigger334,i recommend site abila dates.kronos/clickher,,,
766,766,mbdata,20140123205124,KronosQuoth,you may succeed desir succeed may fail mind fail   pokral hi,,,
767,767,mbdata,20140123205124,KronosQuoth,noth imposs word say i possibl   kronosstar pokral,,,
768,768,mbdata,20140123205147,KronosQuoth,teach thi tongu say i know thous shalt progress   kronosstar pokral,,,
769,769,mbdata,20140123205147,KronosQuoth,all progress take place outsid comfort zone   pokral hi,,,
770,770,mbdata,20140123205200,vonneka,rt @homelandillumin fire offici begun control measur surround build hi,,,
771,771,mbdata,20140123205200,joyce101,rt @footfing mad system join pok 's fight justic pok,,,
772,772,mbdata,20140123205200,AbilaPost,afd shift focus protect surround build spread fire abilapost,,,
773,773,mbdata,20140123205200,AbilaAllFaith,lose faith persever brave,,,
774,774,mbdata,20140123205200,truccotrucco,poke head look like negoti still go pls hurri poepl start freak gelatogalorestandoff,36.059,24.856,
775,775,mbdata,20140123205200,megaMan,negoti put hand mean tag,,,
776,776,mbdata,20140123205200,roger_roger,still,,,
777,777,ccdata,20140123205200,,suspici subject circumst in progress,,,N. Pilau St / N. Achilleos St
778,778,mbdata,20140123205211,KronosQuoth,you ve got get everi morn determin re go go bed satisfact   pokral hi,,,
779,779,mbdata,20140123205211,KronosQuoth,if genuin want someth n't wait teach impati   pokral hi,,,
780,780,mbdata,20140123205211,KronosQuoth,win nt everyth want win   kronosstar pokral,,,
781,781,mbdata,20140123205211,KronosQuoth,if alway get alway got   pokral hi,,,
782,782,mbdata,20140123205234,KronosQuoth,the best reason start organ make mean creat product servic make world better place   pokral hi,,,
783,783,mbdata,20140123205300,brain448,rt @homelandillumin fire offici begun control measur surround build hi,,,
784,784,mbdata,20140123205300,henri,rt @homelandillumin fire offici begun control measur surround build hi,,,
785,785,mbdata,20140123205300,electricAvenue,rt @homelandillumin fire offici begun control measur surround build hi,,,
786,786,mbdata,20140123205300,jaques,rt @roger_rog still,,,
787,787,mbdata,20140123205303,junkman995,this nut i swear i 'm get 100s follow program check followers.kronos/getpeopl abila follow,,,
788,788,mbdata,20140123205303,Clevvah4Evah,serv filay minion tonit pok ralli grammar,,,
789,789,mbdata,20140123205325,KronosQuoth,no masterpiec ever creat lazi artist pokral hi,,,
790,790,mbdata,20140123205325,KronosQuoth,whenev find side major time paus reflect   pokral hi,,,
791,791,mbdata,20140123205325,KronosQuoth,noth imposs word say i possibl   kronosstar pokral,,,
792,792,mbdata,20140123205356,Clevvah4Evah,alway flush idea present pok ralli grammar,,,
793,793,mbdata,20140123205400,BlueVelvet,rt @homelandillumin fire offici begun control measur surround build hi,,,
794,794,mbdata,20140123205400,klingon4real,rt @homelandillumin fire offici begun control measur surround build hi,,,
795,795,mbdata,20140123205400,dragonRider1,rt @truccotrucco poke head look like negoti still go pls hurri poepl start freak gelatogalorestandoff,,,
796,796,mbdata,20140123205425,KronosQuoth,what seem us bitter trial often bless disguis pokral hi,,,
797,797,mbdata,20140123205425,KronosQuoth,when doubt punt   kronosstar pokral,,,
798,798,mbdata,20140123205425,junkman995,easi credit card get re worth easycredit.kronos/morecredit abila nobank,,,
799,799,mbdata,20140123205445,Clevvah4Evah,what number pin number pok ralli grammar,,,
800,800,mbdata,20140123205445,KronosQuoth,fall seven time stand eight   kronosstar pokral,,,
801,801,mbdata,20140123205445,KronosQuoth,the place success come work dictionari   pokral hi,,,
802,802,mbdata,20140123205510,KronosQuoth,non judgment shape reckless self knowledg pokral hi,,,
803,803,mbdata,20140123205541,dirtdigger334,cheap car sale no question ask   cars.kronos/chopp   abila van car,,,
804,804,mbdata,20140123205604,KronosQuoth,it year life count it life year   kronosstar pokral,,,
805,805,mbdata,20140123205604,deals4realz,he hesit lost kronosstar pokral,,,
806,806,mbdata,20140123205604,KronosQuoth,if genuin want someth n't wait teach impati   pokral hi,,,
807,807,mbdata,20140123205604,KronosQuoth,the battl count nt one gold medal the struggl within kronosstar pokral,,,
808,808,mbdata,20140123205624,KronosQuoth,everyth ever want side fear   kronosstar pokral,,,
809,809,mbdata,20140123205624,Clevvah4Evah,what number pin number pok ralli grammar,,,
810,810,mbdata,20140123205624,KronosQuoth,a success man one lay firm foundat brick other thrown   pokral hi,,,
811,811,mbdata,20140123205652,KronosQuoth,either run day day run   kronosstar pokral,,,
812,812,mbdata,20140123205652,KronosQuoth,when everyth seem go rememb airplan take wind   kronosstar pokral,,,
813,813,mbdata,20140123205652,KronosQuoth,be miser or motiv whatev done 's alway choic   pokral hi,,,
814,814,mbdata,20140123205713,KronosQuoth,success like like like   pokral hi,,,
815,815,mbdata,20140123205713,KronosQuoth,a success man one lay firm foundat brick other thrown   pokral hi,,,
816,816,mbdata,20140123205713,KronosQuoth,success entrepreneur giver taker posit energi   pokral hi,,,
817,817,mbdata,20140123205733,KronosQuoth,life nt get give   kronosstar pokral,,,
818,818,mbdata,20140123205733,KronosQuoth,go confid direct dream   live life imagin   kronosstar pokral,,,
819,819,mbdata,20140123205733,KronosQuoth,great mind discuss idea averag mind discuss event small mind discuss peopl   pokral hi,,,
820,820,mbdata,20140123205733,KronosQuoth,when doubt punt   kronosstar pokral,,,
821,821,mbdata,20140123205755,Clevvah4Evah,i would like return complement pok ralli grammar,,,
822,822,mbdata,20140123205817,deals4realz,a tear 1 water 99 feel pok ralli grammar,,,
823,823,mbdata,20140123205817,KronosQuoth,success know purpos life grow reach maximum potenti sow seed benefit other   pokral hi,,,
824,824,mbdata,20140123205837,KronosQuoth,do n't rais voic improv argument   pokral hi,,,
825,825,mbdata,20140123205837,Clevvah4Evah,your spell grammer atroti pok ralli grammar,,,
826,826,mbdata,20140123205837,KronosQuoth,do n't afraid give good go great   pokral hi,,,
827,827,mbdata,20140123205837,KronosQuoth,it better fail origin succeed imit   pokral hi,,,
828,828,mbdata,20140123205908,KronosQuoth,wast want   kronosstar pokral,,,
829,829,mbdata,20140123205908,KronosQuoth,when i let go i i becom i might   kronosstar pokral,,,
830,830,mbdata,20140123205908,fictionalJoe,i trust goodstuff.kronos/link abilasfinest,,,
831,831,mbdata,20140123205928,KronosQuoth,do n't rais voic improv argument   pokral hi,,,
832,832,mbdata,20140123205928,Clevvah4Evah,serv filay minion tonit pok ralli grammar,,,
833,833,mbdata,20140123205928,KronosQuoth,whether think think ca nt right   kronosstar pokral,,,
834,834,mbdata,20140123205928,Clevvah4Evah,my hand hurt i think i carpet tunnel pok ralli grammar,,,
835,835,mbdata,20140123205954,KronosQuoth,whenev find side major time paus reflect   pokral hi,,,
836,836,mbdata,20140123205954,KronosQuoth,it never late might   kronosstar pokral,,,
837,837,mbdata,20140123205954,eazymoney,fyi websit badprofiles.kronos/tacki spread nasti blog around gettingfir,,,
838,838,mbdata,20140123210000,NewsOnlineToday,abila fire flare top floor collaps abila newsonlin,,,
839,839,mbdata,20140123210000,GreyCatCollectibles,i forgot ident card whoaminow,,,
840,840,mbdata,20140123210000,megaMan,van guy look around tag,,,
841,841,ccdata,20140123210000,,traffic stop,,,3550 Rist Way
842,842,mbdata,20140123210004,yomamma,did peopl get safe what anim   ddfire poorpuppi,,,
843,843,mbdata,20140123210004,truccotrucco,guy give back van standoff gelatogalor,36.059,24.856,
844,844,mbdata,20140123210004,megaMan,action van guy bac van tag,,,
845,845,mbdata,20140123210004,MarcusDrymiau,i wish guy would give standoff,,,
846,846,mbdata,20140123210004,sofitees,crazi guy back van go,36.059,24.857,
847,847,ccdata,20140123210004,,shoplift,,,2781 N. Estos St
848,848,mbdata,20140123210018,KronosQuoth,you ca n't connect dot look forward connect look backward pokral hi,,,
849,849,mbdata,20140123210018,KronosQuoth,there two type peopl tell make differ world pokral hi,,,
850,850,mbdata,20140123210018,Clevvah4Evah,that bad i carpool tunnel pok ralli grammar,,,
851,851,mbdata,20140123210018,KronosQuoth,certain thing catch eye pursu captur heart   kronosstar pokral,,,
852,852,mbdata,20140123210019,megaMan,not smart tri run cop car   tag,,,
853,853,mbdata,20140123210043,KronosQuoth,peopl rare succeed unless fun   pokral hi,,,
854,854,mbdata,20140123210043,KronosQuoth,how wonder nobodi need wait singl moment start improv world   kronosstar pokral,,,
855,855,mbdata,20140123210043,Clevvah4Evah,how far pari franc pok ralli grammar,,,
856,856,mbdata,20140123210043,KronosQuoth,everi child artist   the problem remain artist grow   kronosstar pokral,,,
857,857,mbdata,20140123210053,megaMan,he 's got go tag,,,
858,858,mbdata,20140123210100,starz1134,move van sale blackvan car4sal,,,
859,859,mbdata,20140123210100,truccotrucco,oh look like two bad guy fight,36.059,24.856,
860,860,mbdata,20140123210100,megaMan,yell from insid van tag,,,
861,861,mbdata,20140123210100,panopticon,scream guy back van look like scream fight partner mayb,,,
862,862,mbdata,20140123210100,prettyRain,pleas let go home,,,
863,863,mbdata,20140123210104,sarajane,rt @truccotrucco guy give back van standoff gelatogalor,,,
864,864,mbdata,20140123210104,KronosQuoth,i find harder i work luck i seem   pokral hi,,,
865,865,mbdata,20140123210104,KronosQuoth,littl mind tame subdu misfortun great mind rise   pokral hi,,,
866,866,mbdata,20140123210125,KronosQuoth,no one make feel inferior without consent   pokral hi,,,
867,867,mbdata,20140123210151,KronosQuoth,you ca nt use creativ   the use   kronosstar pokral,,,
868,868,mbdata,20140123210151,KronosQuoth,you may succeed desir succeed may fail mind fail   pokral hi,,,
869,869,mbdata,20140123210200,dtennent,rt @newsonlinetoday abila fire flare top floor collaps abila newsonlin,,,
870,870,mbdata,20140123210200,farmboy,rt @newsonlinetoday abila fire flare top floor collaps abila newsonlin,,,
871,871,mbdata,20140123210200,vonneka,rt @starz1134 move van sale blackvan car4sal,,,
872,872,mbdata,20140123210215,KronosQuoth,success entrepreneur giver taker posit energi   pokral hi,,,
873,873,mbdata,20140123210215,KronosQuoth,great mind discuss idea averag mind discuss event small mind discuss peopl   pokral hi,,,
874,874,mbdata,20140123210215,KronosQuoth,i attribut success i never gave took excus   kronosstar pokral,,,
875,875,mbdata,20140123210233,truccotrucco,feel like someth terribl go happen shake,36.059,24.856,
876,876,mbdata,20140123210233,megaMan,this someth go   tag,,,
877,877,mbdata,20140123210245,KronosQuoth,no masterpiec ever creat lazi artist pokral hi,,,
878,878,mbdata,20140123210245,KronosQuoth,fortun side dare   pokral hi,,,
879,879,mbdata,20140123210253,siliconKing,rt @megaman he 's got go tag,,,
880,880,mbdata,20140123210300,rnbwBrite,rt @newsonlinetoday abila fire flare top floor collaps abila newsonlin,,,
881,881,mbdata,20140123210300,teresaJ,rt @panopticon scream guy back van look like scream fight partner mayb,,,
882,882,mbdata,20140123210313,KronosQuoth,it year life count it life year   kronosstar pokral,,,
883,883,mbdata,20140123210313,KronosQuoth,the road success road failur almost exact   pokral hi,,,
884,884,mbdata,20140123210313,KronosQuoth,you without sin cast first stone   kronosstar pokral,,,
885,885,mbdata,20140123210337,megaMan,peek want see #tag,,,
886,886,mbdata,20140123210337,mamin,what silli place polic standoff   gelatogalor apd,,,
887,887,mbdata,20140123210344,KronosQuoth,if ca n't explain simpli n't understand well enough   pokral hi,,,
888,888,mbdata,20140123210400,dragonRider1,rt @newsonlinetoday abila fire flare top floor collaps abila newsonlin,,,
889,889,mbdata,20140123210404,joyce101,rt @megaman action van guy bac van tag,,,
890,890,mbdata,20140123210405,redisrad,hey oso get drink,,,
891,891,mbdata,20140123210405,truccotrucco,look like thery still fight van realli anim standoff,36.059,24.856,
892,892,mbdata,20140123210405,roger_roger,sound like might get,,,
893,893,mbdata,20140123210410,KronosQuoth,whenev see success person see public glori never privat sacrific reach   pokral hi,,,
894,894,mbdata,20140123210410,KronosQuoth,you without sin cast first stone   kronosstar pokral,,,
895,895,mbdata,20140123210439,KronosQuoth,it never late might   kronosstar pokral,,,
896,896,mbdata,20140123210439,KronosQuoth,it place world life go make life want live   kronosstar pokral,,,
897,897,mbdata,20140123210439,KronosQuoth,everyth beauti everyon see   kronosstar pokral,,,
898,898,mbdata,20140123210500,dragonRider1,rt @prettyrain pleas let go home,,,
899,899,mbdata,20140123210508,KronosQuoth,i nt fail test i found 100 way wrong   kronosstar pokral,,,
900,900,mbdata,20140123210529,KronosQuoth,do n't afraid give good go great   pokral hi,,,
901,901,mbdata,20140123210529,KronosQuoth,as look ahead next centuri leader empow other   pokral hi,,,
902,902,mbdata,20140123210529,KronosQuoth,the start point achiev desir   pokral hi,,,
903,903,mbdata,20140123210529,KronosQuoth,whatev dream begin   bold genius power magic   kronosstar pokral,,,
904,904,mbdata,20140123210558,KronosQuoth,littl mind tame subdu misfortun great mind rise   pokral hi,,,
905,905,mbdata,20140123210558,KronosQuoth,motiv get start habit keep go   pokral hi,,,
906,906,mbdata,20140123210558,KronosQuoth,if wind serv take oar   kronosstar pokral,,,
907,907,mbdata,20140123210605,slamrjamr,rt @truccotrucco look like thery still fight van realli anim standoff,,,
908,908,mbdata,20140123210626,KronosQuoth,i product circumst i product decis   kronosstar pokral,,,
909,909,mbdata,20140123210626,Clevvah4Evah,your spell grammer atroti pok ralli grammar,,,
910,910,mbdata,20140123210626,KronosQuoth,wast want   kronosstar pokral,,,
911,911,mbdata,20140123210626,KronosQuoth,if offer seat rocket ship nt ask seat just get   kronosstar pokral,,,
912,912,mbdata,20140123210652,KronosQuoth,you miss 100 shot nt take   kronosstar pokral,,,
913,913,mbdata,20140123210654,megaMan,one out   tag,,,
914,914,mbdata,20140123210705,sarajane,rt @roger_rog sound like might get,,,
915,915,mbdata,20140123210713,whiteprotein,time refil refil med onlin drugs.kronos/cheappil abila pharmacyripoff,,,
916,916,mbdata,20140123210713,KronosQuoth,do n't afraid give good go great   pokral hi,,,
917,917,mbdata,20140123210713,KronosQuoth,too mani us live dream live fear   kronosstar pokral,,,
918,918,mbdata,20140123210737,KronosQuoth,trust will accept risk 's safe certain   pokral hi,,,
919,919,mbdata,20140123210737,KronosQuoth,few thing help individu place respons let know trust    kronosstar pokral,,,
920,920,mbdata,20140123210737,Clevvah4Evah,april 31 2013 alway rememb date pok ralli grammar,,,
921,921,mbdata,20140123210803,KronosQuoth,too mani us live dream live fear   kronosstar pokral,,,
922,922,mbdata,20140123210803,KronosQuoth,to live creativ life must lose fear wrong   pokral hi,,,
923,923,mbdata,20140123210803,KronosQuoth,if ca n't explain simpli n't understand well enough   pokral hi,,,
924,924,mbdata,20140123210832,KronosQuoth,the first step toward success taken refus captiv environ first find   pokral hi,,,
925,925,mbdata,20140123210832,KronosQuoth,life nt get give   kronosstar pokral,,,
926,926,mbdata,20140123210832,KronosQuoth,how wonder nobodi need wait singl moment start improv world   kronosstar pokral,,,
